1_DSC08059.JPG,-21.9397329,-48.5117607,660.41,151.19,-10.98,-1.93
1_DSC08060.JPG,-21.939874,-48.5116831,660.91,151.82,-9.95,-2.35
1_DSC08061.JPG,-21.940018,-48.5116031,662.31,152.35,-10.89,-4.06
1_DSC08062.JPG,-21.9401599,-48.5115223,662.93,152.34,-11.27,-3.56
1_DSC08063.JPG,-21.9402976,-48.511445,663.47,152.79,-11.63,-4.01
1_DSC08064.JPG,-21.9404402,-48.5113676,663.99,153.41,-11.97,-5.49
1_DSC08065.JPG,-21.9405863,-48.5112891,664.56,152.63,-13.08,-5.97
1_DSC08066.JPG,-21.9407355,-48.5112052,665.13,152.58,-12.45,-5.76
1_DSC08067.JPG,-21.9408712,-48.5111296,665.74,153.1,-13.69,-6.06
1_DSC08068.JPG,-21.9410077,-48.5110509,666.46,152.87,-13.42,-5.5
1_DSC08069.JPG,-21.9411453,-48.5109704,667.04,152.99,-13.49,-4.72
1_DSC08070.JPG,-21.9412829,-48.5108917,667.83,153.1,-13.97,-4.82
1_DSC08071.JPG,-21.9414215,-48.5108135,668.53,153.38,-14.55,-5.35
1_DSC08072.JPG,-21.941563,-48.5107339,669.36,153.06,-13.75,-4.08
1_DSC08073.JPG,-21.9417075,-48.5106564,669.95,153.52,-12.67,-5.31
1_DSC08074.JPG,-21.9418488,-48.5105789,670.46,152.33,-12.99,-5.61
1_DSC08075.JPG,-21.9419908,-48.5104966,671.08,153.34,-12.78,-3.69
1_DSC08076.JPG,-21.9421327,-48.510421,671.82,152.5,-12.93,-7.02
1_DSC08077.JPG,-21.942275,-48.5103394,672.55,151.98,-12.14,-5.28
1_DSC08078.JPG,-21.9424159,-48.5102575,673.43,152.09,-10.01,-2.53
1_DSC08079.JPG,-21.9425583,-48.5101773,674.31,151.47,-8.95,-2.81
1_DSC08080.JPG,-21.9426997,-48.5100999,674.97,151.19,-8.69,-3.8
1_DSC08081.JPG,-21.9428388,-48.5100212,675.23,151.1,-8.63,-2.18
1_DSC08082.JPG,-21.9429781,-48.5099434,675.46,151.93,-9.4,-2.13
1_DSC08083.JPG,-21.9431189,-48.5098646,675.58,152.15,-8.99,-1.77
1_DSC08084.JPG,-21.9432629,-48.5097856,675.59,151.68,-8.74,-2.84
1_DSC08085.JPG,-21.9434035,-48.5097086,675.43,151.6,-9.15,-2.73
1_DSC08086.JPG,-21.9435424,-48.5096308,676.01,152.61,-8.08,-2.97
1_DSC08087.JPG,-21.9436892,-48.5095473,677.44,153.5,-12.08,-3.67
1_DSC08088.JPG,-21.9438366,-48.5094622,678.8,153.42,-11.31,-3.0
1_DSC08089.JPG,-21.943973,-48.5093831,680.01,152.92,-10.48,-2.65
1_DSC08090.JPG,-21.9441109,-48.5093055,681.05,153.18,-9.35,-2.4
1_DSC08091.JPG,-21.9442497,-48.5092307,682.1,153.16,-10.59,-3.05
1_DSC08092.JPG,-21.9443875,-48.5091577,682.89,153.63,-11.28,-5.0
1_DSC08093.JPG,-21.9445266,-48.5090807,683.27,152.15,-11.35,-5.32
1_DSC08094.JPG,-21.9446681,-48.5089981,683.24,151.59,-9.38,-2.88
1_DSC08095.JPG,-21.9448079,-48.5089177,683.24,152.69,-10.49,-2.45
1_DSC08096.JPG,-21.944947,-48.5088401,683.29,152.28,-10.62,-2.41
1_DSC08097.JPG,-21.9450905,-48.5087608,683.27,151.91,-10.67,-3.46
1_DSC08098.JPG,-21.9452315,-48.5086835,683.35,152.39,-10.63,-4.63
1_DSC08099.JPG,-21.9453703,-48.5086029,683.63,152.43,-11.47,-3.69
1_DSC08100.JPG,-21.9455118,-48.5085225,684.09,153.48,-12.0,-3.8
1_DSC08101.JPG,-21.9456504,-48.5084444,684.42,154.09,-12.36,-3.84
1_DSC08102.JPG,-21.9457928,-48.5083639,684.9,153.41,-12.57,-3.85
1_DSC08103.JPG,-21.9459366,-48.5082825,685.14,153.95,-11.42,-3.37
1_DSC08104.JPG,-21.9460805,-48.5082035,685.37,154.33,-11.72,-4.23
1_DSC08105.JPG,-21.9462229,-48.5081232,685.78,154.15,-11.28,-4.25
1_DSC08106.JPG,-21.9463631,-48.5080438,686.41,152.84,-11.49,-3.99
1_DSC08107.JPG,-21.946505,-48.5079638,687.04,152.79,-10.76,-3.26
1_DSC08108.JPG,-21.9466464,-48.5078848,687.84,153.11,-10.42,-3.3
1_DSC08109.JPG,-21.9467877,-48.5078076,688.59,153.26,-10.7,-3.73
1_DSC08110.JPG,-21.9469291,-48.5077296,689.16,153.5,-10.68,-4.23
1_DSC08111.JPG,-21.9470672,-48.5076505,689.62,153.52,-11.58,-3.74
1_DSC08112.JPG,-21.9472075,-48.5075733,689.66,153.85,-12.73,-5.37
1_DSC08113.JPG,-21.9473474,-48.5074964,689.6,153.48,-13.29,-5.76
1_DSC08114.JPG,-21.9474883,-48.5074154,689.52,152.98,-12.69,-3.89
1_DSC08115.JPG,-21.9476321,-48.507333,689.37,153.77,-11.97,-3.2
1_DSC08116.JPG,-21.9477784,-48.5072543,689.34,152.75,-10.34,-4.95
1_DSC08117.JPG,-21.9479215,-48.5071699,689.39,152.43,-8.99,-1.57
1_DSC08118.JPG,-21.9480666,-48.507089,689.34,152.5,-10.21,-1.49
1_DSC08119.JPG,-21.9482086,-48.507016,689.48,151.92,-11.3,-4.89
1_DSC08120.JPG,-21.9483494,-48.5069368,689.45,152.41,-10.94,-1.01
1_DSC08121.JPG,-21.9484904,-48.5068591,689.6,152.06,-11.0,-2.88
1_DSC08122.JPG,-21.9486373,-48.5067786,689.68,152.09,-10.19,-3.59
1_DSC08123.JPG,-21.9487809,-48.5066991,689.81,152.74,-10.86,-3.64
1_DSC08124.JPG,-21.9489219,-48.5066177,689.95,152.53,-10.72,-2.61
1_DSC08125.JPG,-21.9490647,-48.5065355,690.09,152.68,-10.25,-2.51
1_DSC08126.JPG,-21.9492073,-48.5064534,690.34,152.03,-10.23,-1.99
1_DSC08127.JPG,-21.9493488,-48.5063741,690.74,152.86,-10.41,-2.98
1_DSC08128.JPG,-21.9494923,-48.5062932,691.19,152.79,-10.23,-2.56
1_DSC08129.JPG,-21.9496346,-48.5062151,691.62,152.8,-10.99,-3.71
1_DSC08130.JPG,-21.9497751,-48.5061348,692.0,153.33,-11.66,-1.8
1_DSC08131.JPG,-21.949919,-48.5060548,692.09,152.88,-10.73,-2.59
1_DSC08132.JPG,-21.9500628,-48.5059767,692.28,153.04,-10.23,-3.49
1_DSC08133.JPG,-21.9501998,-48.5058997,692.52,152.38,-7.57,-3.25
1_DSC08134.JPG,-21.9503363,-48.5058205,692.59,152.13,-3.11,-1.43
1_DSC08135.JPG,-21.9504749,-48.505745,692.84,151.32,-0.07,-1.53
1_DSC08136.JPG,-21.9505263,-48.5060782,692.94,271.76,7.97,-1.07
1_DSC08137.JPG,-21.9503908,-48.5061703,692.9,334.23,-8.47,2.28
1_DSC08138.JPG,-21.9502435,-48.506244,692.84,333.24,-5.13,0.92
